NORM_NAME;NAME
com.android.internal.telephony.DataConnectionTracker.updateDataActivity();DataConnectionTracker.updateDataActivity()
com.android.internal.telephony.DataConnectionTracker.isAggressiveRecovery(int);DataConnectionTracker.isAggressiveRecovery(int)
com.android.internal.telephony.DataConnectionTracker.getRecoveryAction();DataConnectionTracker.getRecoveryAction()
com.android.internal.telephony.DataConnectionTracker.putRecoveryAction(int);DataConnectionTracker.putRecoveryAction(int)
com.android.internal.telephony.DataConnectionTracker.isConnected();DataConnectionTracker.isConnected()
com.android.internal.telephony.DataConnectionTracker.doRecovery();DataConnectionTracker.doRecovery()
com.android.internal.telephony.DataConnectionTracker.updateDataStallInfo();DataConnectionTracker.updateDataStallInfo()
com.android.internal.telephony.DataConnectionTracker.onDataStallAlarm(int);DataConnectionTracker.onDataStallAlarm(int)
com.android.internal.telephony.DataConnectionTracker.startDataStallAlarm(boolean);DataConnectionTracker.startDataStallAlarm(boolean)
com.android.internal.telephony.DataConnectionTracker.stopDataStallAlarm();DataConnectionTracker.stopDataStallAlarm()
com.android.internal.telephony.DataConnectionTracker.restartDataStallAlarm();DataConnectionTracker.restartDataStallAlarm()
com.android.internal.telephony.DataConnectionTracker.dump(filedescriptor, printwriter, string);DataConnectionTracker.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.DataCallState.toString();DataCallState.toString()
com.android.internal.telephony.DataCallState.toString();DataCallState.toString()
com.android.internal.telephony.DataCallState.setLinkProperties(boolean, linkproperties);DataCallState.setLinkProperties(LinkProperties, boolean)
com.android.internal.telephony.OperatorInfo.getOperatorAlphaLong();OperatorInfo.getOperatorAlphaLong()
com.android.internal.telephony.OperatorInfo.getOperatorAlphaShort();OperatorInfo.getOperatorAlphaShort()
com.android.internal.telephony.OperatorInfo.getOperatorNumeric();OperatorInfo.getOperatorNumeric()
com.android.internal.telephony.OperatorInfo.getState();OperatorInfo.getState()
com.android.internal.telephony.OperatorInfo.rilStateToState(string);OperatorInfo.rilStateToState(String)
com.android.internal.telephony.OperatorInfo.toString();OperatorInfo.toString()
com.android.internal.telephony.OperatorInfo.describeContents();OperatorInfo.describeContents()
com.android.internal.telephony.OperatorInfo.writeToParcel(int, parcel);OperatorInfo.writeToParcel(Parcel, int)
com.android.internal.telephony.OperatorInfo.createFromParcel(parcel);OperatorInfo.createFromParcel(Parcel)
com.android.internal.telephony.OperatorInfo.newArray(int);OperatorInfo.newArray(int)
com.android.internal.telephony.PhoneFactory.makeDefaultPhones(context);PhoneFactory.makeDefaultPhones(Context)
com.android.internal.telephony.PhoneFactory.makeDefaultPhone(context);PhoneFactory.makeDefaultPhone(Context)
com.android.internal.telephony.PhoneFactory.getDefaultPhone();PhoneFactory.getDefaultPhone()
com.android.internal.telephony.PhoneFactory.getCdmaPhone();PhoneFactory.getCdmaPhone()
com.android.internal.telephony.PhoneFactory.getGsmPhone();PhoneFactory.getGsmPhone()
com.android.internal.telephony.PhoneFactory.makeSipPhone(string);PhoneFactory.makeSipPhone(String)
com.android.internal.telephony.PhoneSubInfoProxy.setmPhoneSubInfo(phonesubinfo);PhoneSubInfoProxy.setmPhoneSubInfo(PhoneSubInfo)
com.android.internal.telephony.PhoneSubInfoProxy.getDeviceId();PhoneSubInfoProxy.getDeviceId()
com.android.internal.telephony.PhoneSubInfoProxy.getDeviceSvn();PhoneSubInfoProxy.getDeviceSvn()
com.android.internal.telephony.PhoneSubInfoProxy.getSubscriberId();PhoneSubInfoProxy.getSubscriberId()
com.android.internal.telephony.PhoneSubInfoProxy.getIccSerialNumber();PhoneSubInfoProxy.getIccSerialNumber()
com.android.internal.telephony.PhoneSubInfoProxy.getLine1Number();PhoneSubInfoProxy.getLine1Number()
com.android.internal.telephony.PhoneSubInfoProxy.getLine1AlphaTag();PhoneSubInfoProxy.getLine1AlphaTag()
com.android.internal.telephony.PhoneSubInfoProxy.getMsisdn();PhoneSubInfoProxy.getMsisdn()
com.android.internal.telephony.PhoneSubInfoProxy.getVoiceMailNumber();PhoneSubInfoProxy.getVoiceMailNumber()
com.android.internal.telephony.PhoneSubInfoProxy.getCompleteVoiceMailNumber();PhoneSubInfoProxy.getCompleteVoiceMailNumber()
com.android.internal.telephony.PhoneSubInfoProxy.getVoiceMailAlphaTag();PhoneSubInfoProxy.getVoiceMailAlphaTag()
com.android.internal.telephony.PhoneSubInfoProxy.getIsimImpi();PhoneSubInfoProxy.getIsimImpi()
com.android.internal.telephony.PhoneSubInfoProxy.getIsimDomain();PhoneSubInfoProxy.getIsimDomain()
com.android.internal.telephony.PhoneSubInfoProxy.getIsimImpu();PhoneSubInfoProxy.getIsimImpu()
com.android.internal.telephony.PhoneSubInfoProxy.dump(filedescriptor, printwriter, string);PhoneSubInfoProxy.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.WapPushOverSms.onServiceConnected(componentname, ibinder);WapPushOverSms.onServiceConnected(ComponentName, IBinder)
com.android.internal.telephony.WapPushOverSms.onServiceDisconnected(componentname);WapPushOverSms.onServiceDisconnected(ComponentName)
com.android.internal.telephony.WapPushOverSms.bindWapPushManager();WapPushOverSms.bindWapPushManager()
com.android.internal.telephony.WapPushOverSms.rebindWapPushManager();WapPushOverSms.rebindWapPushManager()
com.android.internal.telephony.WapPushOverSms.getWapPushManager();WapPushOverSms.getWapPushManager()
com.android.internal.telephony.WapPushOverSms.dispatchWapPdu(byte);WapPushOverSms.dispatchWapPdu(byte)
com.android.internal.telephony.CallManager.getInstance();CallManager.getInstance()
com.android.internal.telephony.CallManager.getPhoneBase(phone);CallManager.getPhoneBase(Phone)
com.android.internal.telephony.CallManager.isSamePhone(phone, phone);CallManager.isSamePhone(Phone, Phone)
com.android.internal.telephony.CallManager.getAllPhones();CallManager.getAllPhones()
com.android.internal.telephony.CallManager.getState();CallManager.getState()
com.android.internal.telephony.CallManager.getServiceState();CallManager.getServiceState()
com.android.internal.telephony.CallManager.registerPhone(phone);CallManager.registerPhone(Phone)
com.android.internal.telephony.CallManager.unregisterPhone(phone);CallManager.unregisterPhone(Phone)
com.android.internal.telephony.CallManager.getDefaultPhone();CallManager.getDefaultPhone()
com.android.internal.telephony.CallManager.getFgPhone();CallManager.getFgPhone()
com.android.internal.telephony.CallManager.getBgPhone();CallManager.getBgPhone()
com.android.internal.telephony.CallManager.getRingingPhone();CallManager.getRingingPhone()
com.android.internal.telephony.CallManager.setAudioMode();CallManager.setAudioMode()
com.android.internal.telephony.CallManager.getContext();CallManager.getContext()
com.android.internal.telephony.CallManager.registerForPhoneStates(phone);CallManager.registerForPhoneStates(Phone)
com.android.internal.telephony.CallManager.unregisterForPhoneStates(phone);CallManager.unregisterForPhoneStates(Phone)
com.android.internal.telephony.CallManager.acceptCall(call);CallManager.acceptCall(Call)
com.android.internal.telephony.CallManager.rejectCall(call);CallManager.rejectCall(Call)
com.android.internal.telephony.CallManager.switchHoldingAndActive(call);CallManager.switchHoldingAndActive(Call)
com.android.internal.telephony.CallManager.hangupForegroundResumeBackground(call);CallManager.hangupForegroundResumeBackground(Call)
com.android.internal.telephony.CallManager.canConference(call);CallManager.canConference(Call)
com.android.internal.telephony.CallManager.conference(call);CallManager.conference(Call)
com.android.internal.telephony.CallManager.dial(phone, string);CallManager.dial(Phone, String)
com.android.internal.telephony.CallManager.dial(phone, string, uusinfo);CallManager.dial(Phone, String, UUSInfo)
com.android.internal.telephony.CallManager.clearDisconnected();CallManager.clearDisconnected()
com.android.internal.telephony.CallManager.canDial(phone);CallManager.canDial(Phone)
com.android.internal.telephony.CallManager.canTransfer(call);CallManager.canTransfer(Call)
com.android.internal.telephony.CallManager.explicitCallTransfer(call);CallManager.explicitCallTransfer(Call)
com.android.internal.telephony.CallManager.getPendingMmiCodes(phone);CallManager.getPendingMmiCodes(Phone)
com.android.internal.telephony.CallManager.sendUssdResponse(phone, string);CallManager.sendUssdResponse(Phone, String)
com.android.internal.telephony.CallManager.setMute(boolean);CallManager.setMute(boolean)
com.android.internal.telephony.CallManager.getMute();CallManager.getMute()
com.android.internal.telephony.CallManager.setEchoSuppressionEnabled(boolean);CallManager.setEchoSuppressionEnabled(boolean)
com.android.internal.telephony.CallManager.sendDtmf(char);CallManager.sendDtmf(char)
com.android.internal.telephony.CallManager.startDtmf(char);CallManager.startDtmf(char)
com.android.internal.telephony.CallManager.stopDtmf();CallManager.stopDtmf()
com.android.internal.telephony.CallManager.sendBurstDtmf(int, int, message, string);CallManager.sendBurstDtmf(String, int, int, Message)
com.android.internal.telephony.CallManager.registerForDisconnect(handler, int, object);CallManager.registerForDisconnect(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForDisconnect(handler);CallManager.unregisterForDisconnect(Handler)
com.android.internal.telephony.CallManager.registerForPreciseCallStateChanged(handler, int, object);CallManager.registerForPreciseCallStateChanged(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForPreciseCallStateChanged(handler);CallManager.unregisterForPreciseCallStateChanged(Handler)
com.android.internal.telephony.CallManager.registerForUnknownConnection(handler, int, object);CallManager.registerForUnknownConnection(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForUnknownConnection(handler);CallManager.unregisterForUnknownConnection(Handler)
com.android.internal.telephony.CallManager.registerForNewRingingConnection(handler, int, object);CallManager.registerForNewRingingConnection(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForNewRingingConnection(handler);CallManager.unregisterForNewRingingConnection(Handler)
com.android.internal.telephony.CallManager.registerForIncomingRing(handler, int, object);CallManager.registerForIncomingRing(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForIncomingRing(handler);CallManager.unregisterForIncomingRing(Handler)
com.android.internal.telephony.CallManager.registerForRingbackTone(handler, int, object);CallManager.registerForRingbackTone(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForRingbackTone(handler);CallManager.unregisterForRingbackTone(Handler)
com.android.internal.telephony.CallManager.registerForResendIncallMute(handler, int, object);CallManager.registerForResendIncallMute(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForResendIncallMute(handler);CallManager.unregisterForResendIncallMute(Handler)
com.android.internal.telephony.CallManager.registerForMmiInitiate(handler, int, object);CallManager.registerForMmiInitiate(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForMmiInitiate(handler);CallManager.unregisterForMmiInitiate(Handler)
com.android.internal.telephony.CallManager.registerForMmiComplete(handler, int, object);CallManager.registerForMmiComplete(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForMmiComplete(handler);CallManager.unregisterForMmiComplete(Handler)
com.android.internal.telephony.CallManager.registerForEcmTimerReset(handler, int, object);CallManager.registerForEcmTimerReset(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForEcmTimerReset(handler);CallManager.unregisterForEcmTimerReset(Handler)
com.android.internal.telephony.CallManager.registerForServiceStateChanged(handler, int, object);CallManager.registerForServiceStateChanged(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForServiceStateChanged(handler);CallManager.unregisterForServiceStateChanged(Handler)
com.android.internal.telephony.CallManager.registerForSuppServiceFailed(handler, int, object);CallManager.registerForSuppServiceFailed(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForSuppServiceFailed(handler);CallManager.unregisterForSuppServiceFailed(Handler)
com.android.internal.telephony.CallManager.registerForInCallVoicePrivacyOn(handler, int, object);CallManager.registerForInCallVoicePrivacyOn(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForInCallVoicePrivacyOn(handler);CallManager.unregisterForInCallVoicePrivacyOn(Handler)
com.android.internal.telephony.CallManager.registerForInCallVoicePrivacyOff(handler, int, object);CallManager.registerForInCallVoicePrivacyOff(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForInCallVoicePrivacyOff(handler);CallManager.unregisterForInCallVoicePrivacyOff(Handler)
com.android.internal.telephony.CallManager.registerForCallWaiting(handler, int, object);CallManager.registerForCallWaiting(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForCallWaiting(handler);CallManager.unregisterForCallWaiting(Handler)
com.android.internal.telephony.CallManager.registerForSignalInfo(handler, int, object);CallManager.registerForSignalInfo(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForSignalInfo(handler);CallManager.unregisterForSignalInfo(Handler)
com.android.internal.telephony.CallManager.registerForDisplayInfo(handler, int, object);CallManager.registerForDisplayInfo(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForDisplayInfo(handler);CallManager.unregisterForDisplayInfo(Handler)
com.android.internal.telephony.CallManager.registerForCdmaOtaStatusChange(handler, int, object);CallManager.registerForCdmaOtaStatusChange(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForCdmaOtaStatusChange(handler);CallManager.unregisterForCdmaOtaStatusChange(Handler)
com.android.internal.telephony.CallManager.registerForSubscriptionInfoReady(handler, int, object);CallManager.registerForSubscriptionInfoReady(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForSubscriptionInfoReady(handler);CallManager.unregisterForSubscriptionInfoReady(Handler)
com.android.internal.telephony.CallManager.registerForPostDialCharacter(handler, int, object);CallManager.registerForPostDialCharacter(Handler, int, Object)
com.android.internal.telephony.CallManager.unregisterForPostDialCharacter(handler);CallManager.unregisterForPostDialCharacter(Handler)
com.android.internal.telephony.CallManager.getRingingCalls();CallManager.getRingingCalls()
com.android.internal.telephony.CallManager.getForegroundCalls();CallManager.getForegroundCalls()
com.android.internal.telephony.CallManager.getBackgroundCalls();CallManager.getBackgroundCalls()
com.android.internal.telephony.CallManager.hasActiveFgCall();CallManager.hasActiveFgCall()
com.android.internal.telephony.CallManager.hasActiveBgCall();CallManager.hasActiveBgCall()
com.android.internal.telephony.CallManager.hasActiveRingingCall();CallManager.hasActiveRingingCall()
