Snapshot;Date;Directory;Code;ChangeType
4bb2cd566fc37454f00872784a7bb9992d357505;31 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTSetDirective;M
b11232dac6a446ec62782f16bf6af7b2ba9006b9;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
b11232dac6a446ec62782f16bf6af7b2ba9006b9;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserConstants;M
b11232dac6a446ec62782f16bf6af7b2ba9006b9;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
df3a7c4cae16c3c08229fbe7dad05becfd9c8673;31 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.NodeUtils;M
221b718ed0a41de1b906094f156b63f15df00d1c;31 Oct 2000;src/java/org/apache/velocity/util/introspection;org.apache.velocity.util.introspection.ClassMethodMap;M
c20d8cfeb2d5ba42ae3311b26ddf76fe8d113d0d;31 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TemplateTestCase;M
b0ad932f6663af8a4aef5c72ad2bb9b3891cfede;31 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTMethod;M
6701c9199fb4286da44bfa2615eb2cb59ab8ceef;31 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.Introspector;D
38e228f8d87bacb950fcf48622fcdef7a3ad253a;31 Oct 2000;src/java/org/apache/velocity/util/introspection;org.apache.velocity.util.introspection.ClassMethodMap;A
38e228f8d87bacb950fcf48622fcdef7a3ad253a;31 Oct 2000;src/java/org/apache/velocity/util/introspection;org.apache.velocity.util.introspection.Introspector;A
fc64e7e3858855736bc99a827845ed9decbe1a52;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
fc64e7e3858855736bc99a827845ed9decbe1a52;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserConstants;M
fc64e7e3858855736bc99a827845ed9decbe1a52;31 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
5cae6482897bd34b73cc66ae1dff8be179cafc3b;28 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
5cae6482897bd34b73cc66ae1dff8be179cafc3b;28 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
cf1ca06c967f8d5ea5a19ed8a8248133fd6965ae;27 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
4cd6595d60597cd7b8bebd8a2d49b90e8e2f8137;27 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTDirective;M
983675edbbab0e381643fec9c2a3e765c2f88830;27 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
983675edbbab0e381643fec9c2a3e765c2f88830;27 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserConstants;M
983675edbbab0e381643fec9c2a3e765c2f88830;27 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
15e889be46e7ec188c67ee057bc28d9add692772;27 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTReference;M
cf3585b3e2b3bd01da8bbd0df41e4dab5e1d3c6a;27 Oct 2000;src/java/org/apache/velocity/test/view;org.apache.velocity.test.view.TemplateNodeView;A
7fb4a1bb25a219fb7d7baee08e3865ab1796b27e;27 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
433006bc53d62826155ac8323c74416366eb41d1;27 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.VelocityResources;A
6de1221027e6bd229135a81f31f09a9dec2bb43c;26 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TemplateTestCase;M
6a8a7302f4ab74e47a94170236697d96d67304c9;26 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TemplateTestCase;M
9da53bde7e227fd728fc74c703caff537fbffa0a;26 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
1304929d1e34366aded6ce520511cb594f56d678;26 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
