CommitNumber;Entity;Method;Change
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.BUnzip2.extract();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Checksum.addToIncludeFileMap(File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Checksum.generateChecksums();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Copy.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Copy.doFileOperations();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Delete.removeFiles(File,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.GUnzip.extract();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.GenerateKey.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Get.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Javac.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Mkdir.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Move.doFileOperations();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Pack.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SQLExec.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SendEmail.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SignJar.doOneJar(File,File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.process(File,String,File,File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Zip.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.setControlfile(File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.scan();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ManifestFile.readFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ManifestFile.writeFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.copyFilesToDestination();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.PropertyFile.readFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Rpm.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.XMLValidateTask.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.depend.Depend.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.CSharp.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.runCommand();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeFork();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeJava();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.javacc.JJTree.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeAsForked(CommandlineJava,ExecuteWatchdog);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeInVM(CommandlineJava);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jsp.JspC.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.transform();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor.newInstance(AggregateTransformer);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.metamata.MParse._execute(ExecuteStreamHandler);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.metamata.MParse.cleanUp();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.getFile(FTPClient,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.delFile(FTPClient,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.listFile(FTPClient,BufferedWriter,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.makeRemoteDir(FTPClient,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.sendFile(FTPClient,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.MimeMail.doMail();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runItem(Server,<name>com,View,Type,Folder,Item,<name>java);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runProject(Server,<name>com);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runServer(Server);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runType(Server,<name>com,View,Type);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.sitraka.CovReport.checkOptions();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN.getLocalpathCommand(Commandline);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT.getLocalpathCommand(Commandline);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET.getLocalpathCommand(Commandline);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.BUnzip2.extract();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Checksum.addToIncludeFileMap(File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Checksum.generateChecksums();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Copy.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Copy.doFileOperations();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Delete.removeFiles(File,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.GUnzip.extract();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.GenerateKey.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Get.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Javac.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Mkdir.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Move.doFileOperations();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Pack.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SQLExec.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SendEmail.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.SignJar.doOneJar(File,File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.process(File,String,File,File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.Zip.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.setControlfile(File);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.IContract.scan();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ManifestFile.readFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ManifestFile.writeFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.copyFilesToDestination();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.PropertyFile.readFile();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.Rpm.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.XMLValidateTask.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.depend.Depend.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.CSharp.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.runCommand();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeFork();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeJava();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.javacc.JJTree.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeAsForked(CommandlineJava,ExecuteWatchdog);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeInVM(CommandlineJava);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jsp.JspC.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.transform();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor.newInstance(AggregateTransformer);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.metamata.MParse._execute(ExecuteStreamHandler);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.metamata.MParse.cleanUp();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.getFile(FTPClient,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.delFile(FTPClient,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.listFile(FTPClient,BufferedWriter,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.makeRemoteDir(FTPClient,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.sendFile(FTPClient,String,String);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.net.MimeMail.doMail();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.execute();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runItem(Server,<name>com,View,Type,Folder,Item,<name>java);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runProject(Server,<name>com);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runServer(Server);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut.runType(Server,<name>com,View,Type);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.sitraka.CovReport.checkOptions();MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN.getLocalpathCommand(Commandline);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT.getLocalpathCommand(Commandline);MODIFIED
a6f967f566f3df7ce53fb2c238c5ace72f65f15b;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET.getLocalpathCommand(Commandline);MODIFIED
a755902499e1ab953e6925d978378ec37450914e;METHOD;org.apache.tools.ant.taskdefs.optional.ANTLR.execute();MODIFIED
a755902499e1ab953e6925d978378ec37450914e;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.execute();MODIFIED
a755902499e1ab953e6925d978378ec37450914e;METHOD;org.apache.tools.ant.taskdefs.optional.ANTLR.execute();MODIFIED
a755902499e1ab953e6925d978378ec37450914e;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Available.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Checksum.generateChecksums();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Cvs.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.ExecTask.prepareExec();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Input.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Java.run(String);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Property.addProperty(String,String);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Property.Property(boolean);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.UpToDate.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Rpm.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Script.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.ccm.Continuus.run(Commandline,ExecuteStreamHandler);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase.run(Commandline);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.CSharp.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.prepareExecutor();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.checkOptions();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.execute(JUnitTest);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs.runCmd(Commandline,ExecuteStreamHandler);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.sitraka.CovReport.getParameters();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.vss.MSVSS.run(Commandline);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Available.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Checksum.generateChecksums();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Cvs.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.ExecTask.prepareExec();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Input.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Java.run(String);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Property.addProperty(String,String);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.Property.Property(boolean);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.UpToDate.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Rpm.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.Script.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.ccm.Continuus.run(Commandline,ExecuteStreamHandler);MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout.execute();MODIFIED
4f67d083d3085e3ec2c5b6ce5e96d63f5131574a;METHOD;org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate.execute();MODIFIED
